order_id,product,quantity_ordered,price_each,order_date,purchase_address
176808,Wired Headphones,1,11.99,2019-04-28 18:03:00,"933 Meadow St, San Francisco, CA 94016"
176809,Bose SoundSport Headphones,2,99.99,2019-04-19 01:14:00,"278 13th St, San Francisco, CA 94016"
176810,AAA Batteries (4-pack),1,2.99,2019-04-30 14:57:00,"86 Meadow St, Atlanta, GA 30301"
176811,AA Batteries (4-pack),2,3.84,2019-04-14 23:02:00,"456 13th St, Dallas, TX 75001"
176812,Wired Headphones,1,11.99,2019-04-20 16:40:00,"569 Willow St, New York City, NY 10001"
176813,Google Phone,1,600,2019-04-28 18:01:00,"269 Hill St, Atlanta, GA 30301"
176813,Wired Headphones,1,11.99,2019-04-28 18:01:00,"269 Hill St, Atlanta, GA 30301"
176814,Lightning Charging Cable,1,14.95,2019-04-09 12:09:00,"501 13th St, New York City, NY 10001"
176815,AAA Batteries (4-pack),1,2.99,2019-04-04 13:36:00,"327 Adams St, San Francisco, CA 94016"
176816,27in 4K Gaming Monitor,1,389.99,2019-04-19 20:14:00,"623 Lincoln St, Portland, OR 97035"
176817,Lightning Charging Cable,1,14.95,2019-04-26 20:47:00,"284 Walnut St, Seattle, WA 98101"
176818,Wired Headphones,1,11.99,2019-04-09 02:19:00,"642 13th St, San Francisco, CA 94016"
176819,AA Batteries (4-pack),2,3.84,2019-04-15 05:44:00,"615 9th St, Portland, OR 97035"
176820,USB-C Charging Cable,1,11.95,2019-04-17 12:10:00,"654 Adams St, Boston, MA 02215"
176821,34in Ultrawide Monitor,1,379.99,2019-04-18 15:08:00,"72 Meadow St, San Francisco, CA 94016"
176822,AAA Batteries (4-pack),1,2.99,2019-04-22 19:50:00,"40 Cedar St, Seattle, WA 98101"
176823,Wired Headphones,1,11.99,2019-04-06 20:18:00,"893 11th St, Seattle, WA 98101"
176824,USB-C Charging Cable,2,11.95,2019-04-03 13:01:00,"983 Center St, Los Angeles, CA 90001"
176825,LG Washing Machine,1,600.0,2019-04-13 22:31:00,"338 6th St, San Francisco, CA 94016"
176826,Bose SoundSport Headphones,1,99.99,2019-04-11 00:15:00,"72 Meadow St, San Francisco, CA 94016"
176827,AAA Batteries (4-pack),1,2.99,2019-04-20 13:36:00,"465 Hickory St, Los Angeles, CA 90001"
176828,iPhone,1,700,2019-04-07 22:13:00,"696 Highland St, Seattle, WA 98101"
176829,Wired Headphones,1,11.99,2019-04-30 09:09:00,"335 Wilson St, San Francisco, CA 94016"
176830,Wired Headphones,1,11.99,2019-04-18 12:02:00,"663 5th St, Austin, TX 73301"
176831,USB-C Charging Cable,1,11.95,2019-04-01 07:39:00,"743 Spruce St, San Francisco, CA 94016"
176832,Apple Airpods Headphones,1,150,2019-04-19 20:21:00,"533 Spruce St, Los Angeles, CA 90001"
176833,Wired Headphones,1,11.99,2019-04-21 19:32:00,"226 Madison St, Boston, MA 02215"
176834,Lightning Charging Cable,1,14.95,2019-04-15 20:42:00,"193 Forest St, San Francisco, CA 94016"
176835,USB-C Charging Cable,1,11.95,2019-04-23 16:55:00,"628 10th St, Boston, MA 02215"
176836,USB-C Charging Cable,2,11.95,2019-04-10 14:20:00,"857 Hickory St, Boston, MA 02215"
176837,Lightning Charging Cable,1,14.95,2019-04-10 12:29:00,"213 River St, New York City, NY 10001"
176838,Lightning Charging Cable,1,14.95,2019-04-05 18:44:00,"656 South St, New York City, NY 10001"
176839,20in Monitor,1,109.99,2019-04-10 07:19:00,"625 Willow St, Boston, MA 02215"
176840,USB-C Charging Cable,1,11.95,2019-04-02 10:08:00,"939 14th St, Austin, TX 73301"
176841,AAA Batteries (4-pack),3,2.99,2019-04-26 22:50:00,"177 Highland St, San Francisco, CA 94016"
176842,AA Batteries (4-pack),2,3.84,2019-04-06 23:16:00,"532 1st St, New York City, NY 10001"
176843,34in Ultrawide Monitor,1,379.99,2019-04-21 11:22:00,"733 Maple St, Atlanta, GA 30301"
176844,AA Batteries (4-pack),1,3.84,2019-04-23 18:48:00,"983 Main St, Boston, MA 02215"
176845,USB-C Charging Cable,1,11.95,2019-04-15 14:26:00,"925 Cedar St, San Francisco, CA 94016"
176846,USB-C Charging Cable,1,11.95,2019-04-19 09:03:00,"599 10th St, New York City, NY 10001"
176847,AA Batteries (4-pack),3,3.84,2019-04-03 16:00:00,"616 9th St, Austin, TX 73301"
176848,27in FHD Monitor,1,149.99,2019-04-28 18:09:00,"442 Center St, Boston, MA 02215"
176849,34in Ultrawide Monitor,1,379.99,2019-04-22 10:59:00,"309 West St, San Francisco, CA 94016"
176850,AA Batteries (4-pack),1,3.84,2019-04-03 12:40:00,"520 5th St, Seattle, WA 98101"
176851,AA Batteries (4-pack),1,3.84,2019-04-09 22:58:00,"669 Dogwood St, San Francisco, CA 94016"
176852,AA Batteries (4-pack),1,3.84,2019-04-09 13:58:00,"731 Lincoln St, Portland, OR 97035"
176853,AA Batteries (4-pack),1,3.84,2019-04-24 11:41:00,"858 14th St, New York City, NY 10001"
176854,AA Batteries (4-pack),1,3.84,2019-04-11 22:05:00,"460 South St, Los Angeles, CA 90001"
176855,Wired Headphones,1,11.99,2019-04-21 16:42:00,"103 12th St, Los Angeles, CA 90001"
176856,Lightning Charging Cable,1,14.95,2019-04-13 10:59:00,"459 8th St, San Francisco, CA 94016"
176857,Bose SoundSport Headphones,1,99.99,2019-04-30 07:18:00,"418 14th St, Portland, OR 97035"
176858,AAA Batteries (4-pack),1,2.99,2019-04-16 13:25:00,"669 Park St, Los Angeles, CA 90001"
176859,AA Batteries (4-pack),1,3.84,2019-04-15 10:53:00,"525 Adams St, New York City, NY 10001"
176860,USB-C Charging Cable,1,11.95,2019-04-04 11:00:00,"420 Hill St, San Francisco, CA 94016"
176861,Bose SoundSport Headphones,1,99.99,2019-04-14 13:01:00,"370 9th St, Los Angeles, CA 90001"
176862,AAA Batteries (4-pack),1,2.99,2019-04-29 11:37:00,"267 Willow St, San Francisco, CA 94016"
176863,27in FHD Monitor,1,149.99,2019-04-19 17:18:00,"64 Maple St, New York City, NY 10001"
176864,AAA Batteries (4-pack),2,2.99,2019-04-02 15:47:00,"453 Meadow St, San Francisco, CA 94016"
176865,AA Batteries (4-pack),1,3.84,2019-04-18 14:28:00,"952 Washington St, New York City, NY 10001"
176866,ThinkPad Laptop,1,999.99,2019-04-02 11:42:00,"338 West St, New York City, NY 10001"
176867,AAA Batteries (4-pack),1,2.99,2019-04-25 21:00:00,"483 Washington St, San Francisco, CA 94016"
176868,20in Monitor,1,109.99,2019-04-05 07:37:00,"213 Highland St, Boston, MA 02215"
176869,Apple Airpods Headphones,1,150,2019-04-23 18:33:00,"861 2nd St, Seattle, WA 98101"
176870,AAA Batteries (4-pack),3,2.99,2019-04-05 18:38:00,"964 Park St, New York City, NY 10001"
176871,AA Batteries (4-pack),1,3.84,2019-04-29 20:02:00,"489 9th St, Dallas, TX 75001"
176872,AA Batteries (4-pack),1,3.84,2019-04-15 12:17:00,"678 Madison St, Los Angeles, CA 90001"
176873,AA Batteries (4-pack),1,3.84,2019-04-06 05:26:00,"532 Spruce St, Los Angeles, CA 90001"
176874,AAA Batteries (4-pack),1,2.99,2019-04-15 11:04:00,"325 Pine St, New York City, NY 10001"
176875,27in 4K Gaming Monitor,1,389.99,2019-04-23 19:26:00,"727 Forest St, San Francisco, CA 94016"
176876,Bose SoundSport Headphones,1,99.99,2019-04-23 21:15:00,"263 Hickory St, Boston, MA 02215"
176877,Lightning Charging Cable,1,14.95,2019-04-10 15:48:00,"289 4th St, San Francisco, CA 94016"
176878,ThinkPad Laptop,1,999.99,2019-04-13 09:15:00,"161 Highland St, San Francisco, CA 94016"
176879,Flatscreen TV,1,300,2019-04-13 14:15:00,"370 Sunset St, Portland, ME 04101"
176880,27in FHD Monitor,1,149.99,2019-04-04 08:36:00,"691 River St, New York City, NY 10001"
176881,Wired Headphones,1,11.99,2019-04-22 20:59:00,"157 Sunset St, San Francisco, CA 94016"
176882,Wired Headphones,1,11.99,2019-04-24 20:16:00,"929 Main St, Boston, MA 02215"
176883,Wired Headphones,2,11.99,2019-04-15 09:24:00,"344 Dogwood St, New York City, NY 10001"
176884,USB-C Charging Cable,1,11.95,2019-04-11 09:04:00,"813 Highland St, San Francisco, CA 94016"
176885,34in Ultrawide Monitor,1,379.99,2019-04-22 21:26:00,"582 River St, Boston, MA 02215"
176886,Flatscreen TV,1,300,2019-04-19 20:44:00,"410 8th St, San Francisco, CA 94016"
176887,AAA Batteries (4-pack),1,2.99,2019-04-01 12:59:00,"591 4th St, Boston, MA 02215"
176888,Wired Headphones,1,11.99,2019-04-15 13:57:00,"608 5th St, New York City, NY 10001"
176889,AAA Batteries (4-pack),1,2.99,2019-04-17 21:22:00,"837 Madison St, Boston, MA 02215"
176890,USB-C Charging Cable,1,11.95,2019-04-25 17:35:00,"950 8th St, Austin, TX 73301"
176891,AAA Batteries (4-pack),1,2.99,2019-04-07 11:52:00,"323 Ridge St, Portland, OR 97035"
176892,AAA Batteries (4-pack),1,2.99,2019-04-12 22:50:00,"165 Meadow St, Boston, MA 02215"
176893,AAA Batteries (4-pack),1,2.99,2019-04-23 14:01:00,"794 Dogwood St, Seattle, WA 98101"
176894,Flatscreen TV,1,300,2019-04-13 17:23:00,"589 Park St, San Francisco, CA 94016"
176895,Apple Airpods Headphones,1,150,2019-04-24 08:44:00,"286 6th St, Boston, MA 02215"
176896,AAA Batteries (4-pack),2,2.99,2019-04-24 17:41:00,"77 Johnson St, Dallas, TX 75001"
176897,Apple Airpods Headphones,1,150,2019-04-02 18:12:00,"941 Walnut St, San Francisco, CA 94016"
176898,Apple Airpods Headphones,1,150,2019-04-18 17:05:00,"45 River St, New York City, NY 10001"
176899,Lightning Charging Cable,1,14.95,2019-04-05 18:17:00,"269 South St, San Francisco, CA 94016"
176900,Bose SoundSport Headphones,1,99.99,2019-04-21 06:17:00,"356 North St, Boston, MA 02215"
176901,Lightning Charging Cable,1,14.95,2019-04-22 14:37:00,"25 8th St, Atlanta, GA 30301"
176902,USB-C Charging Cable,1,11.95,2019-04-11 14:49:00,"166 Dogwood St, Atlanta, GA 30301"
176903,iPhone,1,700,2019-04-09 11:10:00,"684 Main St, Boston, MA 02215"
176904,AAA Batteries (4-pack),1,2.99,2019-04-13 15:44:00,"782 Ridge St, Boston, MA 02215"
176905,27in FHD Monitor,1,149.99,2019-04-12 07:40:00,"92 Spruce St, New York City, NY 10001"
176906,27in FHD Monitor,1,149.99,2019-04-07 20:14:00,"636 Cherry St, Los Angeles, CA 90001"
176907,27in FHD Monitor,1,149.99,2019-04-11 01:43:00,"120 Sunset St, Los Angeles, CA 90001"
176908,AAA Batteries (4-pack),1,2.99,2019-04-25 20:53:00,"802 Maple St, Seattle, WA 98101"
176909,Wired Headphones,1,11.99,2019-04-22 09:53:00,"692 Jackson St, Portland, ME 04101"
176910,AAA Batteries (4-pack),2,2.99,2019-04-19 14:46:00,"573 2nd St, Los Angeles, CA 90001"
176911,AAA Batteries (4-pack),1,2.99,2019-04-12 10:29:00,"346 13th St, Los Angeles, CA 90001"
176912,Apple Airpods Headphones,1,150,2019-04-25 14:33:00,"862 7th St, Seattle, WA 98101"
176913,AAA Batteries (4-pack),1,2.99,2019-04-20 19:09:00,"340 11th St, Atlanta, GA 30301"
176914,Lightning Charging Cable,1,14.95,2019-04-01 15:54:00,"846 Cherry St, San Francisco, CA 94016"
176915,AAA Batteries (4-pack),1,2.99,2019-04-04 19:18:00,"64 Hill St, Dallas, TX 75001"
176916,34in Ultrawide Monitor,1,379.99,2019-04-18 07:45:00,"285 Cedar St, San Francisco, CA 94016"
176917,USB-C Charging Cable,1,11.95,2019-04-14 19:50:00,"376 Sunset St, Boston, MA 02215"
176918,USB-C Charging Cable,1,11.95,2019-04-10 09:57:00,"398 Elm St, Los Angeles, CA 90001"
176919,AAA Batteries (4-pack),1,2.99,2019-04-29 07:02:00,"240 14th St, Boston, MA 02215"
176920,Apple Airpods Headphones,1,150,2019-04-30 18:55:00,"117 Lake St, New York City, NY 10001"
176921,Lightning Charging Cable,1,14.95,2019-04-24 17:56:00,"365 Wilson St, San Francisco, CA 94016"
176922,Bose SoundSport Headphones,1,99.99,2019-04-02 21:08:00,"859 Hill St, Los Angeles, CA 90001"
176923,LG Washing Machine,1,600.0,2019-04-26 12:48:00,"259 6th St, Los Angeles, CA 90001"
176924,Bose SoundSport Headphones,1,99.99,2019-04-14 10:32:00,"375 4th St, New York City, NY 10001"
176925,Lightning Charging Cable,1,14.95,2019-04-18 15:31:00,"920 Wilson St, New York City, NY 10001"
176926,USB-C Charging Cable,1,11.95,2019-04-14 21:17:00,"921 Cedar St, Atlanta, GA 30301"
176927,Wired Headphones,1,11.99,2019-04-18 18:40:00,"700 Sunset St, Los Angeles, CA 90001"
176928,AAA Batteries (4-pack),1,2.99,2019-04-08 21:08:00,"203 Hickory St, San Francisco, CA 94016"
176929,ThinkPad Laptop,1,999.99,2019-04-11 22:13:00,"743 11th St, Dallas, TX 75001"
176930,USB-C Charging Cable,1,11.95,2019-04-15 09:41:00,"161 Center St, Boston, MA 02215"
176931,ThinkPad Laptop,1,999.99,2019-04-13 08:47:00,"57 Pine St, New York City, NY 10001"
176932,34in Ultrawide Monitor,1,379.99,2019-04-28 17:02:00,"118 Church St, Seattle, WA 98101"
176933,Flatscreen TV,1,300,2019-04-24 10:34:00,"698 Spruce St, New York City, NY 10001"
176934,AAA Batteries (4-pack),1,2.99,2019-04-08 19:44:00,"329 Park St, New York City, NY 10001"
176935,AAA Batteries (4-pack),1,2.99,2019-04-03 21:31:00,"315 1st St, Dallas, TX 75001"
176935,27in FHD Monitor,1,149.99,2019-04-03 21:31:00,"315 1st St, Dallas, TX 75001"
176936,Apple Airpods Headphones,1,150,2019-04-15 08:36:00,"846 Hickory St, Boston, MA 02215"
176937,Google Phone,1,600,2019-04-30 22:04:00,"980 7th St, Los Angeles, CA 90001"
176938,AAA Batteries (4-pack),1,2.99,2019-04-29 21:08:00,"249 Jefferson St, Los Angeles, CA 90001"
176939,AAA Batteries (4-pack),1,2.99,2019-04-06 12:50:00,"418 12th St, San Francisco, CA 94016"
176940,Lightning Charging Cable,1,14.95,2019-04-02 23:59:00,"864 Hickory St, Dallas, TX 75001"
176941,27in 4K Gaming Monitor,1,389.99,2019-04-11 18:46:00,"807 14th St, San Francisco, CA 94016"
176942,AA Batteries (4-pack),1,3.84,2019-04-12 10:02:00,"419 Washington St, Portland, OR 97035"
176943,Lightning Charging Cable,1,14.95,2019-04-09 06:50:00,"211 2nd St, San Francisco, CA 94016"
176944,Bose SoundSport Headphones,1,99.99,2019-04-28 06:22:00,"719 West St, Austin, TX 73301"
176945,USB-C Charging Cable,1,11.95,2019-04-24 02:17:00,"701 Pine St, Austin, TX 73301"
176946,Lightning Charging Cable,1,14.95,2019-04-27 16:36:00,"991 6th St, New York City, NY 10001"
176947,AA Batteries (4-pack),2,3.84,2019-04-02 18:40:00,"357 Center St, Los Angeles, CA 90001"
176948,Wired Headphones,1,11.99,2019-04-26 09:46:00,"761 Highland St, San Francisco, CA 94016"
176949,USB-C Charging Cable,1,11.95,2019-04-27 12:54:00,"347 Jackson St, Los Angeles, CA 90001"
176950,Lightning Charging Cable,1,14.95,2019-04-04 08:54:00,"929 Johnson St, Dallas, TX 75001"
176951,USB-C Charging Cable,2,11.95,2019-04-15 21:57:00,"606 Lakeview St, Boston, MA 02215"
176952,AAA Batteries (4-pack),1,2.99,2019-04-06 18:47:00,"693 5th St, Los Angeles, CA 90001"
176953,Flatscreen TV,1,300,2019-04-29 13:41:00,"595 West St, Dallas, TX 75001"
176954,Bose SoundSport Headphones,1,99.99,2019-04-28 14:49:00,"524 Elm St, San Francisco, CA 94016"
176955,AAA Batteries (4-pack),1,2.99,2019-04-02 16:08:00,"169 Church St, San Francisco, CA 94016"
176956,AA Batteries (4-pack),1,3.84,2019-04-01 21:43:00,"703 5th St, Dallas, TX 75001"
176957,Google Phone,1,600,2019-04-06 18:22:00,"582 Church St, Boston, MA 02215"
176958,Bose SoundSport Headphones,1,99.99,2019-04-23 09:26:00,"497 Main St, Boston, MA 02215"
176959,Wired Headphones,1,11.99,2019-04-08 18:32:00,"125 Jefferson St, Seattle, WA 98101"
176960,Bose SoundSport Headphones,1,99.99,2019-04-08 14:49:00,"737 West St, Dallas, TX 75001"
176961,27in FHD Monitor,1,149.99,2019-04-16 15:13:00,"357 Willow St, Portland, OR 97035"
176962,Wired Headphones,1,11.99,2019-04-07 11:19:00,"710 Church St, San Francisco, CA 94016"
176963,AAA Batteries (4-pack),2,2.99,2019-04-14 13:17:00,"390 Walnut St, Los Angeles, CA 90001"
176964,AAA Batteries (4-pack),1,2.99,2019-04-05 14:43:00,"453 Cedar St, San Francisco, CA 94016"
176965,Lightning Charging Cable,1,14.95,2019-04-08 09:00:00,"900 Dogwood St, Boston, MA 02215"
176966,Bose SoundSport Headphones,1,99.99,2019-04-22 23:21:00,"3 Main St, Boston, MA 02215"
176967,27in 4K Gaming Monitor,1,389.99,2019-04-13 13:04:00,"275 Lake St, Dallas, TX 75001"
176968,Bose SoundSport Headphones,1,99.99,2019-04-28 08:30:00,"183 2nd St, Atlanta, GA 30301"
176969,AA Batteries (4-pack),1,3.84,2019-04-05 09:27:00,"346 Wilson St, Portland, OR 97035"
176970,Bose SoundSport Headphones,1,99.99,2019-04-06 19:33:00,"524 7th St, Los Angeles, CA 90001"
176971,AAA Batteries (4-pack),1,2.99,2019-04-05 22:56:00,"166 5th St, New York City, NY 10001"
176972,27in FHD Monitor,1,149.99,2019-04-06 17:36:00,"824 West St, Seattle, WA 98101"
176973,Wired Headphones,1,11.99,2019-04-04 21:49:00,"748 Madison St, Los Angeles, CA 90001"
176974,ThinkPad Laptop,1,999.99,2019-04-05 22:51:00,"789 Center St, Seattle, WA 98101"
176975,USB-C Charging Cable,1,11.95,2019-04-23 15:46:00,"28 13th St, San Francisco, CA 94016"
176975,AAA Batteries (4-pack),1,2.99,2019-04-23 15:46:00,"28 13th St, San Francisco, CA 94016"
176976,27in FHD Monitor,1,149.99,2019-04-18 05:42:00,"260 Pine St, Los Angeles, CA 90001"
176977,Bose SoundSport Headphones,1,99.99,2019-04-06 13:57:00,"808 Ridge St, Portland, OR 97035"
176978,Apple Airpods Headphones,1,150,2019-05-01 03:29:00,"589 Lake St, Portland, OR 97035"
176979,AAA Batteries (4-pack),2,2.99,2019-04-28 17:53:00,"315 9th St, New York City, NY 10001"
176980,Bose SoundSport Headphones,1,99.99,2019-04-02 11:20:00,"456 10th St, Seattle, WA 98101"
176981,Google Phone,1,600,2019-04-01 11:29:00,"924 11th St, San Francisco, CA 94016"
176982,iPhone,1,700,2019-04-14 13:53:00,"237 Lake St, Los Angeles, CA 90001"
176983,AAA Batteries (4-pack),2,2.99,2019-04-23 10:18:00,"769 11th St, Boston, MA 02215"
176984,Apple Airpods Headphones,1,150,2019-04-22 19:39:00,"77 Lake St, Portland, OR 97035"
176985,USB-C Charging Cable,1,11.95,2019-04-15 11:52:00,"859 7th St, New York City, NY 10001"
176986,Apple Airpods Headphones,1,150,2019-04-12 14:45:00,"623 Lakeview St, Los Angeles, CA 90001"
176987,AAA Batteries (4-pack),1,2.99,2019-04-22 09:28:00,"87 Spruce St, San Francisco, CA 94016"
176988,Lightning Charging Cable,1,14.95,2019-04-30 23:02:00,"251 South St, Boston, MA 02215"
176989,Google Phone,1,600,2019-04-09 13:43:00,"346 9th St, Los Angeles, CA 90001"
176989,USB-C Charging Cable,1,11.95,2019-04-09 13:43:00,"346 9th St, Los Angeles, CA 90001"
176990,27in FHD Monitor,1,149.99,2019-04-07 00:15:00,"322 2nd St, San Francisco, CA 94016"
176991,Bose SoundSport Headphones,1,99.99,2019-04-15 01:49:00,"338 2nd St, San Francisco, CA 94016"
176992,AAA Batteries (4-pack),2,2.99,2019-04-15 12:22:00,"927 5th St, New York City, NY 10001"
176993,iPhone,1,700,2019-04-07 09:43:00,"28 South St, Los Angeles, CA 90001"
176993,Wired Headphones,1,11.99,2019-04-07 09:43:00,"28 South St, Los Angeles, CA 90001"
176994,Google Phone,1,600,2019-04-15 12:39:00,"628 12th St, Los Angeles, CA 90001"
176995,AA Batteries (4-pack),2,3.84,2019-04-20 23:12:00,"964 8th St, San Francisco, CA 94016"
176996,Wired Headphones,1,11.99,2019-04-23 13:57:00,"57 Wilson St, Atlanta, GA 30301"
176997,AA Batteries (4-pack),1,3.84,2019-04-25 16:57:00,"354 14th St, New York City, NY 10001"
176998,Bose SoundSport Headphones,1,99.99,2019-04-12 12:54:00,"481 Maple St, San Francisco, CA 94016"
176999,Lightning Charging Cable,1,14.95,2019-04-28 11:19:00,"192 7th St, Seattle, WA 98101"
177000,USB-C Charging Cable,1,11.95,2019-04-26 16:08:00,"936 9th St, Los Angeles, CA 90001"
177001,Wired Headphones,1,11.99,2019-04-17 09:49:00,"958 Walnut St, Los Angeles, CA 90001"
177002,USB-C Charging Cable,1,11.95,2019-04-15 10:38:00,"965 Elm St, San Francisco, CA 94016"
177003,USB-C Charging Cable,1,11.95,2019-04-13 16:09:00,"903 Wilson St, San Francisco, CA 94016"
177004,AAA Batteries (4-pack),1,2.99,2019-04-24 17:43:00,"781 Wilson St, Los Angeles, CA 90001"
177005,Lightning Charging Cable,1,14.95,2019-04-28 11:38:00,"375 Jefferson St, Los Angeles, CA 90001"
177006,34in Ultrawide Monitor,1,379.99,2019-04-02 16:42:00,"776 Spruce St, Austin, TX 73301"
177007,AAA Batteries (4-pack),1,2.99,2019-04-18 13:10:00,"806 Willow St, Boston, MA 02215"
177008,Apple Airpods Headphones,1,150,2019-04-05 21:19:00,"899 7th St, Dallas, TX 75001"
177009,AA Batteries (4-pack),1,3.84,2019-04-24 11:08:00,"623 5th St, Los Angeles, CA 90001"
177010,Apple Airpods Headphones,1,150,2019-04-28 13:42:00,"885 Jefferson St, Dallas, TX 75001"
177011,Wired Headphones,2,11.99,2019-04-11 11:18:00,"742 Maple St, Dallas, TX 75001"
177012,Lightning Charging Cable,3,14.95,2019-04-29 14:05:00,"987 9th St, New York City, NY 10001"
177013,AAA Batteries (4-pack),1,2.99,2019-04-18 18:52:00,"398 Pine St, Los Angeles, CA 90001"
177014,Lightning Charging Cable,1,14.95,2019-04-17 07:41:00,"918 Maple St, Dallas, TX 75001"
177015,Lightning Charging Cable,1,14.95,2019-04-26 13:55:00,"61 7th St, New York City, NY 10001"
177016,USB-C Charging Cable,1,11.95,2019-04-23 17:05:00,"277 Johnson St, Seattle, WA 98101"
177017,AAA Batteries (4-pack),5,2.99,2019-04-16 00:04:00,"713 Sunset St, New York City, NY 10001"
177018,USB-C Charging Cable,1,11.95,2019-04-25 07:35:00,"412 Church St, New York City, NY 10001"
177019,USB-C Charging Cable,1,11.95,2019-04-20 15:44:00,"2 4th St, San Francisco, CA 94016"
177020,Macbook Pro Laptop,1,1700,2019-04-16 22:31:00,"606 Walnut St, Seattle, WA 98101"
177021,Bose SoundSport Headphones,1,99.99,2019-04-08 21:52:00,"542 Cedar St, San Francisco, CA 94016"
177022,iPhone,1,700,2019-04-17 18:14:00,"216 Chestnut St, Los Angeles, CA 90001"
177022,Wired Headphones,1,11.99,2019-04-17 18:14:00,"216 Chestnut St, Los Angeles, CA 90001"
177023,AAA Batteries (4-pack),1,2.99,2019-04-23 20:40:00,"320 Adams St, New York City, NY 10001"
177024,Bose SoundSport Headphones,1,99.99,2019-04-27 15:00:00,"565 Madison St, Los Angeles, CA 90001"
